proxy,depth,upper_age,lower_age,age,variable,count
llaviucu_diatoms_counts,28,78,85,NA,Brachysira.microcephala.sensu..neoxilis,52
llaviucu_diatoms_counts,29,85,88,NA,Brachysira.microcephala.sensu..neoxilis,46
llaviucu_diatoms_counts,30,88,93,NA,Brachysira.microcephala.sensu..neoxilis,78
llaviucu_diatoms_counts,31,93,99,NA,Brachysira.microcephala.sensu..neoxilis,70
llaviucu_diatoms_counts,33,104,110,NA,Brachysira.microcephala.sensu..neoxilis,68
llaviucu_diatoms_counts,35,114,115,NA,Brachysira.microcephala.sensu..neoxilis,59
llaviucu_diatoms_counts,37,115,121,NA,Brachysira.microcephala.sensu..neoxilis,34
llaviucu_diatoms_counts,38,121,123,NA,Brachysira.microcephala.sensu..neoxilis,41
llaviucu_diatoms_counts,40,126,127,NA,Brachysira.microcephala.sensu..neoxilis,41
llaviucu_diatoms_counts,41,127,135,NA,Brachysira.microcephala.sensu..neoxilis,41
llaviucu_diatoms_counts,43,144,154,NA,Brachysira.microcephala.sensu..neoxilis,56
llaviucu_diatoms_counts,45,166,180,NA,Brachysira.microcephala.sensu..neoxilis,63
llaviucu_diatoms_counts,47,180,184,NA,Brachysira.microcephala.sensu..neoxilis,41
llaviucu_diatoms_counts,49,200,218,NA,Brachysira.microcephala.sensu..neoxilis,34
llaviucu_diatoms_counts,50,218,239,NA,Brachysira.microcephala.sensu..neoxilis,47
llaviucu_diatoms_counts,52,251,262,NA,Brachysira.microcephala.sensu..neoxilis,32
llaviucu_diatoms_counts,53,262,288,NA,Brachysira.microcephala.sensu..neoxilis,33
llaviucu_diatoms_counts,55,317,349,NA,Brachysira.microcephala.sensu..neoxilis,59
llaviucu_diatoms_counts,57,385,424,NA,Brachysira.microcephala.sensu..neoxilis,72
llaviucu_diatoms_counts,59,445,456,NA,Brachysira.microcephala.sensu..neoxilis,30
llaviucu_diatoms_counts,60,456,501,NA,Brachysira.microcephala.sensu..neoxilis,39
llaviucu_diatoms_counts,61,501,519,NA,Brachysira.microcephala.sensu..neoxilis,46
llaviucu_diatoms_counts,63,540,587,NA,Brachysira.microcephala.sensu..neoxilis,32
llaviucu_diatoms_counts,64,587,632,NA,Brachysira.microcephala.sensu..neoxilis,35
llaviucu_diatoms_counts,65,632,681,NA,Brachysira.microcephala.sensu..neoxilis,40
llaviucu_diatoms_counts,67,724,787,NA,Brachysira.microcephala.sensu..neoxilis,23
llaviucu_diatoms_counts,68,787,850,NA,Brachysira.microcephala.sensu..neoxilis,56
llaviucu_diatoms_counts,70,914,970,NA,Brachysira.microcephala.sensu..neoxilis,41
llaviucu_diatoms_counts,73,1038,1097,NA,Brachysira.microcephala.sensu..neoxilis,58
llaviucu_diatoms_counts,75,1155,1206,NA,Brachysira.microcephala.sensu..neoxilis,64
llaviucu_diatoms_counts,78,1255,1308,NA,Brachysira.microcephala.sensu..neoxilis,66
llaviucu_diatoms_counts,80,1349,1354,NA,Brachysira.microcephala.sensu..neoxilis,72
llaviucu_diatoms_counts,83,1430,1458,NA,Brachysira.microcephala.sensu..neoxilis,50
llaviucu_diatoms_counts,85,1505,1550,NA,Brachysira.microcephala.sensu..neoxilis,51
llaviucu_diatoms_counts,88,1636,1655,NA,Brachysira.microcephala.sensu..neoxilis,32
llaviucu_diatoms_counts,90,1690,1703,NA,Brachysira.microcephala.sensu..neoxilis,51
llaviucu_diatoms_counts,91,1703,1742,NA,Brachysira.microcephala.sensu..neoxilis,45
llaviucu_diatoms_counts,95,1839,1874,NA,Brachysira.microcephala.sensu..neoxilis,29
llaviucu_diatoms_counts,97,1908,1941,NA,Brachysira.microcephala.sensu..neoxilis,26
llaviucu_diatoms_counts,98,1941,1973,NA,Brachysira.microcephala.sensu..neoxilis,33
llaviucu_diatoms_counts,101,2035,2052,NA,Brachysira.microcephala.sensu..neoxilis,32
llaviucu_diatoms_counts,103,2070,2099,NA,Brachysira.microcephala.sensu..neoxilis,24
llaviucu_diatoms_counts,105,2127,2155,NA,Brachysira.microcephala.sensu..neoxilis,21
llaviucu_diatoms_counts,107,2182,2208,NA,Brachysira.microcephala.sensu..neoxilis,27
llaviucu_diatoms_counts,108,2208,2234,NA,Brachysira.microcephala.sensu..neoxilis,35
llaviucu_diatoms_counts,110,2260,2285,NA,Brachysira.microcephala.sensu..neoxilis,35
llaviucu_diatoms_counts,111,2285,2310,NA,Brachysira.microcephala.sensu..neoxilis,34
llaviucu_diatoms_counts,114,2358,2382,NA,Brachysira.microcephala.sensu..neoxilis,46
llaviucu_diatoms_counts,115,2382,2405,NA,Brachysira.microcephala.sensu..neoxilis,48
llaviucu_diatoms_counts,118,2450,2472,NA,Brachysira.microcephala.sensu..neoxilis,59
llaviucu_diatoms_counts,120,2488,2509,NA,Brachysira.microcephala.sensu..neoxilis,97
llaviucu_diatoms_counts,121,2509,2531,NA,Brachysira.microcephala.sensu..neoxilis,67
llaviucu_diatoms_counts,123,2551,2572,NA,Brachysira.microcephala.sensu..neoxilis,80
llaviucu_diatoms_counts,125,2586,2591,NA,Brachysira.microcephala.sensu..neoxilis,62
llaviucu_diatoms_counts,128,2613,2616,NA,Brachysira.microcephala.sensu..neoxilis,52
llaviucu_diatoms_counts,131,2649,2668,NA,Brachysira.microcephala.sensu..neoxilis,31
llaviucu_diatoms_counts,133,2687,2705,NA,Brachysira.microcephala.sensu..neoxilis,72
llaviucu_diatoms_counts,135,2707,2717,NA,Brachysira.microcephala.sensu..neoxilis,72
llaviucu_diatoms_counts,137,2735,2752,NA,Brachysira.microcephala.sensu..neoxilis,50
llaviucu_diatoms_counts,138,2752,2759,NA,Brachysira.microcephala.sensu..neoxilis,42
llaviucu_diatoms_counts,140,2776,2793,NA,Brachysira.microcephala.sensu..neoxilis,66
llaviucu_diatoms_counts,141,2793,2803,NA,Brachysira.microcephala.sensu..neoxilis,42
llaviucu_diatoms_counts,143,2820,2836,NA,Brachysira.microcephala.sensu..neoxilis,55
llaviucu_diatoms_counts,145,2852,2868,NA,Brachysira.microcephala.sensu..neoxilis,63
llaviucu_diatoms_counts,147,2884,2900,NA,Brachysira.microcephala.sensu..neoxilis,61
llaviucu_diatoms_counts,150,2931,2946,NA,Brachysira.microcephala.sensu..neoxilis,76
llaviucu_diatoms_counts,153,2961,2962,NA,Brachysira.microcephala.sensu..neoxilis,92
llaviucu_diatoms_counts,155,2967,2982,NA,Brachysira.microcephala.sensu..neoxilis,72
llaviucu_diatoms_counts,157,2997,3000,NA,Brachysira.microcephala.sensu..neoxilis,34
llaviucu_diatoms_counts,158,3000,3003,NA,Brachysira.microcephala.sensu..neoxilis,51
llaviucu_diatoms_counts,160,3016,3028,NA,Brachysira.microcephala.sensu..neoxilis,60
llaviucu_diatoms_counts,162,3036,3045,NA,Brachysira.microcephala.sensu..neoxilis,31
llaviucu_diatoms_counts,163,3045,3060,NA,Brachysira.microcephala.sensu..neoxilis,54
llaviucu_diatoms_counts,165,3064,3075,NA,Brachysira.microcephala.sensu..neoxilis,40
llaviucu_diatoms_counts,167,3083,3096,NA,Brachysira.microcephala.sensu..neoxilis,104
llaviucu_diatoms_counts,169,3104,3113,NA,Brachysira.microcephala.sensu..neoxilis,56
llaviucu_diatoms_counts,170,3113,3123,NA,Brachysira.microcephala.sensu..neoxilis,68
llaviucu_diatoms_counts,173,3140,3151,NA,Brachysira.microcephala.sensu..neoxilis,46
llaviucu_diatoms_counts,175,3162,3172,NA,Brachysira.microcephala.sensu..neoxilis,51
llaviucu_diatoms_counts,177,3181,3194,NA,Brachysira.microcephala.sensu..neoxilis,59
llaviucu_diatoms_counts,178,3194,3208,NA,Brachysira.microcephala.sensu..neoxilis,91
llaviucu_diatoms_counts,180,3208,3227,NA,Brachysira.microcephala.sensu..neoxilis,63
llaviucu_diatoms_counts,185,3227,3245,NA,Brachysira.microcephala.sensu..neoxilis,63
llaviucu_diatoms_counts,163,3045,3060,NA,Brachysira.spp,4
llaviucu_diatoms_counts,177,3181,3194,NA,Brachysira.spp,1
llaviucu_diatoms_counts,180,3208,3227,NA,Brachysira.spp,1
llaviucu_diatoms_counts,185,3227,3245,NA,Brachysira.spp,1
llaviucu_diatoms_counts,3,-55,-51,NA,Brachysira.vitrea,3
llaviucu_diatoms_counts,4,-51,-46,NA,Brachysira.vitrea,1
llaviucu_diatoms_counts,7,-38,-35,NA,Brachysira.vitrea,1
llaviucu_diatoms_counts,18,9,11,NA,Brachysira.brebissoni,3
llaviucu_diatoms_counts,38,121,123,NA,Brachysira.brebissoni,1
llaviucu_diatoms_counts,40,126,127,NA,Brachysira.brebissoni,1
llaviucu_diatoms_counts,41,127,135,NA,Brachysira.brebissoni,2
llaviucu_diatoms_counts,49,200,218,NA,Brachysira.brebissoni,1
llaviucu_diatoms_counts,52,251,262,NA,Brachysira.brebissoni,1
llaviucu_diatoms_counts,67,724,787,NA,Brachysira.brebissoni,1
llaviucu_diatoms_counts,91,1703,1742,NA,Brachysira.brebissoni,6
llaviucu_diatoms_counts,178,3194,3208,NA,Brachysira.brebissoni,1
llaviucu_diatoms_counts,8,-35,-31,NA,Caloneis.bacillum,1
llaviucu_diatoms_counts,11,-25,-21,NA,Caloneis.bacillum,1
llaviucu_diatoms_counts,27,71,78,NA,Caloneis.bacillum,1
llaviucu_diatoms_counts,31,93,99,NA,Caloneis.bacillum,1
llaviucu_diatoms_counts,43,144,154,NA,Caloneis.bacillum,3
llaviucu_diatoms_counts,63,540,587,NA,Caloneis.bacillum,3
llaviucu_diatoms_counts,64,587,632,NA,Caloneis.bacillum,1
llaviucu_diatoms_counts,67,724,787,NA,Caloneis.bacillum,1
llaviucu_diatoms_counts,93,1765,1802,NA,Caloneis.bacillum,1
llaviucu_diatoms_counts,173,3140,3151,NA,Caloneis.bacillum,3
llaviucu_diatoms_counts,47,180,184,NA,Caloneis.cf.undulatiformis,3
llaviucu_diatoms_counts,50,218,239,NA,Caloneis.cf.undulatiformis,2
llaviucu_diatoms_counts,65,632,681,NA,Caloneis.cf.undulatiformis,3
llaviucu_diatoms_counts,70,914,970,NA,Caloneis.cf.undulatiformis,1
llaviucu_diatoms_counts,120,2488,2509,NA,Caloneis.cf.undulatiformis,1
llaviucu_diatoms_counts,123,2551,2572,NA,Caloneis.cf.undulatiformis,1
llaviucu_diatoms_counts,125,2586,2591,NA,Caloneis.cf.undulatiformis,1
llaviucu_diatoms_counts,135,2707,2717,NA,Caloneis.cf.undulatiformis,1
llaviucu_diatoms_counts,137,2735,2752,NA,Caloneis.cf.undulatiformis,2
llaviucu_diatoms_counts,138,2752,2759,NA,Caloneis.cf.undulatiformis,7
llaviucu_diatoms_counts,140,2776,2793,NA,Caloneis.cf.undulatiformis,1
llaviucu_diatoms_counts,143,2820,2836,NA,Caloneis.cf.undulatiformis,2
llaviucu_diatoms_counts,145,2852,2868,NA,Caloneis.cf.undulatiformis,1
llaviucu_diatoms_counts,160,3016,3028,NA,Caloneis.cf.undulatiformis,1
llaviucu_diatoms_counts,162,3036,3045,NA,Caloneis.cf.undulatiformis,5
llaviucu_diatoms_counts,163,3045,3060,NA,Caloneis.cf.undulatiformis,1
llaviucu_diatoms_counts,167,3083,3096,NA,Caloneis.cf.undulatiformis,1
llaviucu_diatoms_counts,169,3104,3113,NA,Caloneis.cf.undulatiformis,1
llaviucu_diatoms_counts,178,3194,3208,NA,Caloneis.cf.undulatiformis,3
llaviucu_diatoms_counts,185,3227,3245,NA,Caloneis.cf.undulatiformis,2
llaviucu_diatoms_counts,24,46,54,NA,Caloneis.sp.1,1
llaviucu_diatoms_counts,53,262,288,NA,Caloneis.sp.1,1
llaviucu_diatoms_counts,118,2450,2472,NA,Caloneis.sp.1,1
llaviucu_diatoms_counts,121,2509,2531,NA,Caloneis.sp.1,1
llaviucu_diatoms_counts,141,2793,2803,NA,Caloneis.sp.1,1
llaviucu_diatoms_counts,145,2852,2868,NA,Caloneis.sp.1,2
llaviucu_diatoms_counts,155,2967,2982,NA,Caloneis.sp.1,2
llaviucu_diatoms_counts,173,3140,3151,NA,Caloneis.sp.1,2
llaviucu_diatoms_counts,175,3162,3172,NA,Caloneis.sp.1,1
llaviucu_diatoms_counts,185,3227,3245,NA,Caloneis.sp.1,1
llaviucu_diatoms_counts,37,115,121,NA,Caloneis.tenuis,3
llaviucu_diatoms_counts,41,127,135,NA,Caloneis.tenuis,1
llaviucu_diatoms_counts,63,540,587,NA,Caloneis.tenuis,3
llaviucu_diatoms_counts,67,724,787,NA,Caloneis.tenuis,1
llaviucu_diatoms_counts,83,1430,1458,NA,Caloneis.tenuis,3
llaviucu_diatoms_counts,85,1505,1550,NA,Caloneis.tenuis,1
llaviucu_diatoms_counts,88,1636,1655,NA,Caloneis.tenuis,4
llaviucu_diatoms_counts,91,1703,1742,NA,Caloneis.tenuis,1
llaviucu_diatoms_counts,95,1839,1874,NA,Caloneis.tenuis,1
llaviucu_diatoms_counts,133,2687,2705,NA,Caloneis.tenuis,1
llaviucu_diatoms_counts,135,2707,2717,NA,Caloneis.tenuis,1
llaviucu_diatoms_counts,4,-51,-46,NA,Cavinula.cocconeiformis,1
llaviucu_diatoms_counts,110,2260,2285,NA,Cavinula.cocconeiformis,1
llaviucu_diatoms_counts,162,3036,3045,NA,Cavinula.cocconeiformis,1
llaviucu_diatoms_counts,167,3083,3096,NA,Cavinula.cocconeiformis,1
llaviucu_diatoms_counts,185,3227,3245,NA,Cavinula.cocconeiformis,1
llaviucu_diatoms_counts,18,9,11,NA,Cavinula.pseudoscutiformis,1
llaviucu_diatoms_counts,29,85,88,NA,Cavinula.pseudoscutiformis,1
llaviucu_diatoms_counts,30,88,93,NA,Cavinula.pseudoscutiformis,1
llaviucu_diatoms_counts,31,93,99,NA,Cavinula.pseudoscutiformis,2
llaviucu_diatoms_counts,35,114,115,NA,Cavinula.pseudoscutiformis,1
llaviucu_diatoms_counts,40,126,127,NA,Cavinula.pseudoscutiformis,1
llaviucu_diatoms_counts,43,144,154,NA,Cavinula.pseudoscutiformis,1
llaviucu_diatoms_counts,50,218,239,NA,Cavinula.pseudoscutiformis,1
llaviucu_diatoms_counts,53,262,288,NA,Cavinula.pseudoscutiformis,1
llaviucu_diatoms_counts,57,385,424,NA,Cavinula.pseudoscutiformis,1
llaviucu_diatoms_counts,61,501,519,NA,Cavinula.pseudoscutiformis,1
llaviucu_diatoms_counts,63,540,587,NA,Cavinula.pseudoscutiformis,1
llaviucu_diatoms_counts,68,787,850,NA,Cavinula.pseudoscutiformis,1
llaviucu_diatoms_counts,97,1908,1941,NA,Cavinula.pseudoscutiformis,1
llaviucu_diatoms_counts,115,2382,2405,NA,Cavinula.pseudoscutiformis,1
llaviucu_diatoms_counts,123,2551,2572,NA,Cavinula.pseudoscutiformis,1
llaviucu_diatoms_counts,137,2735,2752,NA,Cavinula.pseudoscutiformis,1
llaviucu_diatoms_counts,140,2776,2793,NA,Cavinula.pseudoscutiformis,1
llaviucu_diatoms_counts,141,2793,2803,NA,Cavinula.pseudoscutiformis,1
llaviucu_diatoms_counts,158,3000,3003,NA,Cavinula.pseudoscutiformis,1
llaviucu_diatoms_counts,173,3140,3151,NA,Cavinula.pseudoscutiformis,1
llaviucu_diatoms_counts,178,3194,3208,NA,Cavinula.pseudoscutiformis,1
llaviucu_diatoms_counts,4,-51,-46,NA,Chammaepinularia.cf.soherensis.var.hassiaca,1
llaviucu_diatoms_counts,26,63,71,NA,Chammaepinularia.cf.soherensis.var.hassiaca,3
llaviucu_diatoms_counts,28,78,85,NA,Chammaepinularia.cf.soherensis.var.hassiaca,1
llaviucu_diatoms_counts,29,85,88,NA,Chammaepinularia.cf.soherensis.var.hassiaca,1
llaviucu_diatoms_counts,33,104,110,NA,Chammaepinularia.cf.soherensis.var.hassiaca,1
llaviucu_diatoms_counts,35,114,115,NA,Chammaepinularia.cf.soherensis.var.hassiaca,1
llaviucu_diatoms_counts,40,126,127,NA,Chammaepinularia.cf.soherensis.var.hassiaca,1
llaviucu_diatoms_counts,41,127,135,NA,Chammaepinularia.cf.soherensis.var.hassiaca,1
llaviucu_diatoms_counts,45,166,180,NA,Chammaepinularia.cf.soherensis.var.hassiaca,1
llaviucu_diatoms_counts,49,200,218,NA,Chammaepinularia.cf.soherensis.var.hassiaca,3
llaviucu_diatoms_counts,55,317,349,NA,Chammaepinularia.cf.soherensis.var.hassiaca,3
llaviucu_diatoms_counts,57,385,424,NA,Chammaepinularia.cf.soherensis.var.hassiaca,1
llaviucu_diatoms_counts,61,501,519,NA,Chammaepinularia.cf.soherensis.var.hassiaca,1
llaviucu_diatoms_counts,63,540,587,NA,Chammaepinularia.cf.soherensis.var.hassiaca,2
llaviucu_diatoms_counts,68,787,850,NA,Chammaepinularia.cf.soherensis.var.hassiaca,1
llaviucu_diatoms_counts,83,1430,1458,NA,Chammaepinularia.cf.soherensis.var.hassiaca,1
llaviucu_diatoms_counts,85,1505,1550,NA,Chammaepinularia.cf.soherensis.var.hassiaca,1
llaviucu_diatoms_counts,88,1636,1655,NA,Chammaepinularia.cf.soherensis.var.hassiaca,1
llaviucu_diatoms_counts,90,1690,1703,NA,Chammaepinularia.cf.soherensis.var.hassiaca,3
llaviucu_diatoms_counts,93,1765,1802,NA,Chammaepinularia.cf.soherensis.var.hassiaca,1
llaviucu_diatoms_counts,97,1908,1941,NA,Chammaepinularia.cf.soherensis.var.hassiaca,1
llaviucu_diatoms_counts,98,1941,1973,NA,Chammaepinularia.cf.soherensis.var.hassiaca,3
llaviucu_diatoms_counts,107,2182,2208,NA,Chammaepinularia.cf.soherensis.var.hassiaca,1
llaviucu_diatoms_counts,120,2488,2509,NA,Chammaepinularia.cf.soherensis.var.hassiaca,5
llaviucu_diatoms_counts,123,2551,2572,NA,Chammaepinularia.cf.soherensis.var.hassiaca,3
llaviucu_diatoms_counts,125,2586,2591,NA,Chammaepinularia.cf.soherensis.var.hassiaca,4
llaviucu_diatoms_counts,128,2613,2616,NA,Chammaepinularia.cf.soherensis.var.hassiaca,1
llaviucu_diatoms_counts,145,2852,2868,NA,Chammaepinularia.cf.soherensis.var.hassiaca,1
llaviucu_diatoms_counts,160,3016,3028,NA,Chammaepinularia.cf.soherensis.var.hassiaca,3
llaviucu_diatoms_counts,165,3064,3075,NA,Chammaepinularia.cf.soherensis.var.hassiaca,5
llaviucu_diatoms_counts,78,1255,1308,NA,Chammaepinularia.sp,1
llaviucu_diatoms_counts,95,1839,1874,NA,Chammaepinularia.sp,1
llaviucu_diatoms_counts,107,2182,2208,NA,Chammaepinularia.sp,2
llaviucu_diatoms_counts,114,2358,2382,NA,Chammaepinularia.sp,1
llaviucu_diatoms_counts,115,2382,2405,NA,Chammaepinularia.sp,2
llaviucu_diatoms_counts,118,2450,2472,NA,Chammaepinularia.sp,5
llaviucu_diatoms_counts,121,2509,2531,NA,Chammaepinularia.sp,1
llaviucu_diatoms_counts,133,2687,2705,NA,Chammaepinularia.sp,1
llaviucu_diatoms_counts,135,2707,2717,NA,Chammaepinularia.sp,1
llaviucu_diatoms_counts,170,3113,3123,NA,Chammaepinularia.sp,1
llaviucu_diatoms_counts,12,-21,-15,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,13,-15,-13,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,25,54,63,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,26,63,71,NA,Cocconeis.neothumensis,5
llaviucu_diatoms_counts,28,78,85,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,30,88,93,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,35,114,115,NA,Cocconeis.neothumensis,8
llaviucu_diatoms_counts,37,115,121,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,38,121,123,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,43,144,154,NA,Cocconeis.neothumensis,4
llaviucu_diatoms_counts,45,166,180,NA,Cocconeis.neothumensis,8
llaviucu_diatoms_counts,47,180,184,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,50,218,239,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,52,251,262,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,53,262,288,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,55,317,349,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,57,385,424,NA,Cocconeis.neothumensis,3
llaviucu_diatoms_counts,59,445,456,NA,Cocconeis.neothumensis,5
llaviucu_diatoms_counts,61,501,519,NA,Cocconeis.neothumensis,3
llaviucu_diatoms_counts,63,540,587,NA,Cocconeis.neothumensis,2
llaviucu_diatoms_counts,67,724,787,NA,Cocconeis.neothumensis,3
llaviucu_diatoms_counts,73,1038,1097,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,78,1255,1308,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,80,1349,1354,NA,Cocconeis.neothumensis,6
llaviucu_diatoms_counts,83,1430,1458,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,85,1505,1550,NA,Cocconeis.neothumensis,5
llaviucu_diatoms_counts,88,1636,1655,NA,Cocconeis.neothumensis,2
llaviucu_diatoms_counts,90,1690,1703,NA,Cocconeis.neothumensis,4
llaviucu_diatoms_counts,91,1703,1742,NA,Cocconeis.neothumensis,15
llaviucu_diatoms_counts,93,1765,1802,NA,Cocconeis.neothumensis,4
llaviucu_diatoms_counts,95,1839,1874,NA,Cocconeis.neothumensis,18
llaviucu_diatoms_counts,97,1908,1941,NA,Cocconeis.neothumensis,15
llaviucu_diatoms_counts,98,1941,1973,NA,Cocconeis.neothumensis,9
llaviucu_diatoms_counts,101,2035,2052,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,103,2070,2099,NA,Cocconeis.neothumensis,5
llaviucu_diatoms_counts,105,2127,2155,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,107,2182,2208,NA,Cocconeis.neothumensis,6
llaviucu_diatoms_counts,108,2208,2234,NA,Cocconeis.neothumensis,2
llaviucu_diatoms_counts,110,2260,2285,NA,Cocconeis.neothumensis,3
llaviucu_diatoms_counts,111,2285,2310,NA,Cocconeis.neothumensis,9
llaviucu_diatoms_counts,114,2358,2382,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,115,2382,2405,NA,Cocconeis.neothumensis,3
llaviucu_diatoms_counts,118,2450,2472,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,121,2509,2531,NA,Cocconeis.neothumensis,2
llaviucu_diatoms_counts,123,2551,2572,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,125,2586,2591,NA,Cocconeis.neothumensis,3
llaviucu_diatoms_counts,131,2649,2668,NA,Cocconeis.neothumensis,2
llaviucu_diatoms_counts,133,2687,2705,NA,Cocconeis.neothumensis,5
llaviucu_diatoms_counts,135,2707,2717,NA,Cocconeis.neothumensis,4
llaviucu_diatoms_counts,138,2752,2759,NA,Cocconeis.neothumensis,2
llaviucu_diatoms_counts,140,2776,2793,NA,Cocconeis.neothumensis,4
llaviucu_diatoms_counts,145,2852,2868,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,147,2884,2900,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,155,2967,2982,NA,Cocconeis.neothumensis,6
llaviucu_diatoms_counts,158,3000,3003,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,162,3036,3045,NA,Cocconeis.neothumensis,3
llaviucu_diatoms_counts,163,3045,3060,NA,Cocconeis.neothumensis,12
llaviucu_diatoms_counts,165,3064,3075,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,167,3083,3096,NA,Cocconeis.neothumensis,5
llaviucu_diatoms_counts,169,3104,3113,NA,Cocconeis.neothumensis,3
llaviucu_diatoms_counts,173,3140,3151,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,175,3162,3172,NA,Cocconeis.neothumensis,1
llaviucu_diatoms_counts,177,3181,3194,NA,Cocconeis.neothumensis,3
llaviucu_diatoms_counts,178,3194,3208,NA,Cocconeis.neothumensis,4
llaviucu_diatoms_counts,180,3208,3227,NA,Cocconeis.neothumensis,5
llaviucu_diatoms_counts,185,3227,3245,NA,Cocconeis.neothumensis,2
llaviucu_diatoms_counts,1,-63,-59,NA,Cocconeis.placentula.var.lineata,1
llaviucu_diatoms_counts,10,-28,-25,NA,Cocconeis.placentula.var.lineata,1
llaviucu_diatoms_counts,11,-25,-21,NA,Cocconeis.placentula.var.lineata,1
llaviucu_diatoms_counts,12,-21,-15,NA,Cocconeis.placentula.var.lineata,1
llaviucu_diatoms_counts,20,16,24,NA,Cocconeis.placentula.var.lineata,1
llaviucu_diatoms_counts,24,46,54,NA,Cocconeis.placentula.var.lineata,1
llaviucu_diatoms_counts,28,78,85,NA,Cocconeis.placentula.var.lineata,1
llaviucu_diatoms_counts,97,1908,1941,NA,Cocconeis.placentula.var.lineata,1
llaviucu_diatoms_counts,3,-55,-51,NA,Cocconeis.placentula.var.placentula,1
llaviucu_diatoms_counts,4,-51,-46,NA,Cocconeis.placentula.var.placentula,3
llaviucu_diatoms_counts,5,-46,-42,NA,Cocconeis.placentula.var.placentula,1
llaviucu_diatoms_counts,7,-38,-35,NA,Cocconeis.placentula.var.placentula,2
llaviucu_diatoms_counts,8,-35,-31,NA,Cocconeis.placentula.var.placentula,4
llaviucu_diatoms_counts,9,-31,-28,NA,Cocconeis.placentula.var.placentula,3
llaviucu_diatoms_counts,10,-28,-25,NA,Cocconeis.placentula.var.placentula,1
llaviucu_diatoms_counts,17,3,9,NA,Cocconeis.placentula.var.placentula,1
llaviucu_diatoms_counts,20,16,24,NA,Cocconeis.placentula.var.placentula,3
llaviucu_diatoms_counts,22,35,45,NA,Cocconeis.placentula.var.placentula,1
llaviucu_diatoms_counts,23,45,46,NA,Cocconeis.placentula.var.placentula,1
llaviucu_diatoms_counts,25,54,63,NA,Cocconeis.placentula.var.placentula,1
llaviucu_diatoms_counts,26,63,71,NA,Cocconeis.placentula.var.placentula,3
llaviucu_diatoms_counts,27,71,78,NA,Cocconeis.placentula.var.placentula,3
llaviucu_diatoms_counts,28,78,85,NA,Cocconeis.placentula.var.placentula,7
llaviucu_diatoms_counts,29,85,88,NA,Cocconeis.placentula.var.placentula,4
llaviucu_diatoms_counts,30,88,93,NA,Cocconeis.placentula.var.placentula,3
